"MES_REFERENCIA";"SUBMERCADO";"PERIODO_COMERCIALIZACAO";"DIA";"HORA";"PLD_HORA"
"202301";SUDESTE;134;"06";"13";69.04
"202301";SUL;134;"06";"13";69.04
"202301";NORDESTE;135;"06";"14";69.04
"202301";NORTE;135;"06";"14";69.04
"202301";SUDESTE;135;"06";"14";69.04
"202301";SUL;135;"06";"14";69.04
"202301";NORDESTE;136;"06";"15";69.04
"202301";NORTE;136;"06";"15";69.04
"202301";SUDESTE;136;"06";"15";69.04
"202301";SUL;136;"06";"15";69.04
"202301";NORDESTE;137;"06";"16";69.04
"202301";NORTE;137;"06";"16";69.04
"202301";SUDESTE;137;"06";"16";69.04
"202301";SUL;137;"06";"16";69.04
"202301";NORDESTE;138;"06";"17";69.04
"202301";NORTE;138;"06";"17";69.04
"202301";SUDESTE;138;"06";"17";69.04
"202301";SUL;138;"06";"17";69.04
"202301";NORDESTE;139;"06";"18";69.04
"202301";NORTE;139;"06";"18";69.04
"202301";SUDESTE;139;"06";"18";69.04
"202301";SUL;139;"06";"18";69.04
"202301";NORDESTE;140;"06";"19";69.04
"202301";NORTE;140;"06";"19";69.04
"202301";SUDESTE;140;"06";"19";69.04
"202301";SUL;140;"06";"19";69.04
"202301";NORDESTE;141;"06";"20";69.04
"202301";NORTE;141;"06";"20";69.04
"202301";SUDESTE;141;"06";"20";69.04
"202301";SUL;141;"06";"20";69.04
"202301";NORDESTE;142;"06";"21";69.04
"202301";NORTE;142;"06";"21";69.04
"202301";SUDESTE;142;"06";"21";69.04
"202301";SUL;142;"06";"21";69.04
"202301";NORDESTE;143;"06";"22";69.04
"202301";NORTE;143;"06";"22";69.04
"202301";SUDESTE;143;"06";"22";69.04
"202301";SUL;143;"06";"22";69.04
"202301";NORDESTE;144;"06";"23";69.04
"202301";NORTE;144;"06";"23";69.04
"202301";SUDESTE;144;"06";"23";69.04
"202301";SUL;144;"06";"23";69.04
"202301";NORDESTE;145;"07";"00";69.04
"202301";NORTE;145;"07";"00";69.04
"202301";SUDESTE;145;"07";"00";69.04
"202301";SUL;145;"07";"00";69.04
"202301";NORDESTE;146;"07";"01";69.04
"202301";NORTE;146;"07";"01";69.04
"202301";SUDESTE;146;"07";"01";69.04
"202301";SUL;146;"07";"01";69.04
"202301";NORDESTE;147;"07";"02";69.04
"202301";NORTE;147;"07";"02";69.04
"202301";SUDESTE;147;"07";"02";69.04
"202301";SUL;147;"07";"02";69.04
"202301";NORDESTE;148;"07";"03";69.04
"202301";NORTE;148;"07";"03";69.04
"202301";SUDESTE;148;"07";"03";69.04
"202301";SUL;148;"07";"03";69.04
"202301";NORDESTE;149;"07";"04";69.04
"202301";NORTE;149;"07";"04";69.04
"202301";SUDESTE;149;"07";"04";69.04
"202301";SUL;149;"07";"04";69.04
"202301";NORDESTE;150;"07";"05";69.04
"202301";NORTE;150;"07";"05";69.04
"202301";SUDESTE;150;"07";"05";69.04
"202301";SUL;150;"07";"05";69.04
"202301";NORDESTE;151;"07";"06";69.04
"202301";NORTE;151;"07";"06";69.04
"202301";SUDESTE;151;"07";"06";69.04
"202301";SUL;151;"07";"06";69.04
"202301";NORDESTE;152;"07";"07";69.04
"202301";NORTE;152;"07";"07";69.04
"202301";SUDESTE;152;"07";"07";69.04
"202301";SUL;152;"07";"07";69.04
"202301";NORDESTE;153;"07";"08";69.04
"202301";NORTE;153;"07";"08";69.04
"202301";SUDESTE;153;"07";"08";69.04
"202301";SUL;153;"07";"08";69.04
"202301";NORDESTE;154;"07";"09";69.04
"202301";NORTE;154;"07";"09";69.04
"202301";SUDESTE;154;"07";"09";69.04
"202301";SUL;154;"07";"09";69.04
"202301";NORDESTE;155;"07";"10";69.04
"202301";NORTE;155;"07";"10";69.04
"202301";SUDESTE;155;"07";"10";69.04
"202301";SUL;155;"07";"10";69.04
"202301";NORDESTE;156;"07";"11";69.04
"202301";NORTE;156;"07";"11";69.04
"202301";SUDESTE;156;"07";"11";69.04
"202301";SUL;156;"07";"11";69.04
"202301";NORDESTE;157;"07";"12";69.04
"202301";NORTE;157;"07";"12";69.04
"202301";SUDESTE;157;"07";"12";69.04
"202301";SUL;157;"07";"12";69.04
"202301";NORDESTE;158;"07";"13";69.04
